24.298941	25.000000	496	0	596	0.000000 	 PFSize: 	 26 	 HypVol: 	 325.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 50.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000	0	1554724777
86.981293	100.000000	400	0	1192	0.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725327
99.385490	100.000000	1196	0	1590	0.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725332
66.443848	100.000000	792	0	1190	0.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725337
86.394386	100.000000	796	0	1594	0.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725342
83.860153	100.000000	1198	0	1198	1.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	0	1554725350
86.299072	100.000000	1588	0	1588	1.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	0	1554725355
84.312233	100.000000	398	0	798	0.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725360
74.890091	100.000000	400	0	796	0.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725365
73.568710	100.000000	796	0	796	0.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725370
93.205757	100.000000	800	0	1200	0.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725375
82.051834	100.000000	400	0	2796	0.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725381
67.820709	100.000000	392	0	1190	0.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725389
86.194580	100.000000	400	0	1194	0.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725394
98.744507	100.000000	1194	0	1990	1.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	0	1554725399
61.155575	100.000000	400	0	800	0.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725404
95.542259	100.000000	2394	0	2394	1.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	0	1554725409
77.033989	100.000000	394	0	782	0.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725414
98.600029	100.000000	1594	0	2382	0.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725419
83.336555	100.000000	400	0	1198	0.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725427
92.405907	100.000000	1980	0	2380	0.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725432
91.762474	100.000000	794	0	1194	1.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	0	1554725437
90.587944	100.000000	1988	0	2388	1.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	0	1554725442
89.573952	100.000000	1988	0	1988	1.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	0	1554725447
86.058914	100.000000	400	0	1200	0.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725452
94.592438	100.000000	1574	0	1574	1.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	0	1554725457
85.836998	100.000000	798	1	1598	0.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	1	1554725465
89.637871	100.000000	794	0	794	1.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	0	1554725471
87.513535	100.000000	790	0	1190	0.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725476
75.470230	100.000000	396	0	796	0.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725481
90.404541	100.000000	796	0	1596	1.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	0	1554725486
82.651314	100.000000	400	0	2400	0.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725491
98.660477	100.000000	800	0	2000	0.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725496
79.834740	100.000000	1190	0	1190	0.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725504
91.099525	100.000000	794	0	1192	0.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725509
72.598007	100.000000	1196	0	1196	0.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725514
85.271233	100.000000	400	0	3580	0.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725519
95.155502	100.000000	1600	0	1600	1.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	0	1554725524
61.031750	100.000000	800	0	800	1.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	0	1554725529
84.037018	100.000000	396	0	796	0.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725534
75.115517	100.000000	400	0	1588	0.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	1	1554725542
73.824303	100.000000	398	0	1194	0.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725548
76.455307	100.000000	798	0	798	0.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725553
94.337280	100.000000	1600	0	1600	1.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	0	1554725558
69.971657	100.000000	400	0	1200	0.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725563
81.361076	100.000000	400	0	1196	1.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	0	1554725568
79.764977	100.000000	400	0	796	0.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725573
85.885864	100.000000	1986	0	2386	0.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725581
87.454773	100.000000	792	0	1192	0.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725586
82.761681	100.000000	784	0	784	1.000000 	 PFSize: 	 101 	 HypVol: 	 5050.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 200.00000000 	 DomOptimalPoints: 	 0 	1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	0	1554725591
171.654709	200.000000	3988	0	3988	1.000000 	 PFSize: 	 201 	 HypVol: 	 20100.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 400.00000000 	 DomOptimalPoints: 	 0 	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	0	1554725596
166.287781	200.000000	792	0	3988	0.000000 	 PFSize: 	 201 	 HypVol: 	 20100.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 400.00000000 	 DomOptimalPoints: 	 0 	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725601
168.626205	200.000000	1600	0	1600	1.000000 	 PFSize: 	 201 	 HypVol: 	 20100.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 400.00000000 	 DomOptimalPoints: 	 0 	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	0	1554725606
110.026688	200.000000	792	0	1592	1.000000 	 PFSize: 	 201 	 HypVol: 	 20100.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 400.00000000 	 DomOptimalPoints: 	 0 	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	0	1554725611
198.943573	200.000000	3198	1	4796	0.000000 	 PFSize: 	 201 	 HypVol: 	 20100.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 400.00000000 	 DomOptimalPoints: 	 0 	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	1	1554725619
139.409103	200.000000	800	1	1600	0.000000 	 PFSize: 	 201 	 HypVol: 	 20100.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 400.00000000 	 DomOptimalPoints: 	 0 	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	1	1554725624
186.482101	200.000000	1596	0	2390	0.000000 	 PFSize: 	 201 	 HypVol: 	 20100.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 400.00000000 	 DomOptimalPoints: 	 0 	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725630
183.184601	200.000000	798	0	5594	1.000000 	 PFSize: 	 201 	 HypVol: 	 20100.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 400.00000000 	 DomOptimalPoints: 	 0 	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	0	1554725635
157.140778	200.000000	800	0	1596	0.000000 	 PFSize: 	 201 	 HypVol: 	 20100.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 400.00000000 	 DomOptimalPoints: 	 0 	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725640
155.349609	200.000000	1588	0	2388	0.000000 	 PFSize: 	 201 	 HypVol: 	 20100.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 400.00000000 	 DomOptimalPoints: 	 0 	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725645
167.756210	200.000000	794	0	1590	0.000000 	 PFSize: 	 201 	 HypVol: 	 20100.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 400.00000000 	 DomOptimalPoints: 	 0 	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725650
188.416092	200.000000	2394	0	2394	1.000000 	 PFSize: 	 201 	 HypVol: 	 20100.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 400.00000000 	 DomOptimalPoints: 	 0 	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	0	1554725658
110.858322	200.000000	1584	0	1584	1.000000 	 PFSize: 	 201 	 HypVol: 	 20100.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 400.00000000 	 DomOptimalPoints: 	 0 	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	0	1554725663
164.443649	200.000000	798	0	2394	0.000000 	 PFSize: 	 201 	 HypVol: 	 20100.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 400.00000000 	 DomOptimalPoints: 	 0 	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725668
145.028763	200.000000	800	0	1600	0.000000 	 PFSize: 	 201 	 HypVol: 	 20100.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 400.00000000 	 DomOptimalPoints: 	 0 	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725673
191.922256	200.000000	3992	0	3992	0.000000 	 PFSize: 	 201 	 HypVol: 	 20100.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 400.00000000 	 DomOptimalPoints: 	 0 	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725678
161.180038	200.000000	798	0	1598	0.000000 	 PFSize: 	 201 	 HypVol: 	 20100.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 400.00000000 	 DomOptimalPoints: 	 0 	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725683
137.162231	200.000000	794	0	1592	0.000000 	 PFSize: 	 201 	 HypVol: 	 20100.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 400.00000000 	 DomOptimalPoints: 	 0 	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725688
175.868591	200.000000	800	0	1592	1.000000 	 PFSize: 	 201 	 HypVol: 	 20100.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 400.00000000 	 DomOptimalPoints: 	 0 	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	0	1554725696
156.469315	200.000000	800	0	3196	0.000000 	 PFSize: 	 201 	 HypVol: 	 20100.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 400.00000000 	 DomOptimalPoints: 	 0 	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	1	1554725701
154.797028	200.000000	3994	1	6394	0.000000 	 PFSize: 	 201 	 HypVol: 	 20100.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 400.00000000 	 DomOptimalPoints: 	 0 	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	1	1554725706
194.193771	200.000000	1596	0	2396	1.000000 	 PFSize: 	 201 	 HypVol: 	 20100.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 400.00000000 	 DomOptimalPoints: 	 0 	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	0	1554725712
166.064835	200.000000	798	0	2394	0.000000 	 PFSize: 	 201 	 HypVol: 	 20100.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 400.00000000 	 DomOptimalPoints: 	 0 	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725717
149.470734	200.000000	792	0	3990	0.000000 	 PFSize: 	 201 	 HypVol: 	 20100.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 400.00000000 	 DomOptimalPoints: 	 0 	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725722
192.206421	200.000000	1600	0	1600	1.000000 	 PFSize: 	 201 	 HypVol: 	 20100.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 400.00000000 	 DomOptimalPoints: 	 0 	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	0	1554725727
162.539795	200.000000	796	0	2394	0.000000 	 PFSize: 	 201 	 HypVol: 	 20100.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 400.00000000 	 DomOptimalPoints: 	 0 	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725735
191.093597	200.000000	1596	0	3994	0.000000 	 PFSize: 	 201 	 HypVol: 	 20100.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 400.00000000 	 DomOptimalPoints: 	 0 	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725740
196.420502	200.000000	2396	0	2396	0.000000 	 PFSize: 	 201 	 HypVol: 	 20100.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 400.00000000 	 DomOptimalPoints: 	 0 	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725745
180.461502	200.000000	2400	0	2400	1.000000 	 PFSize: 	 201 	 HypVol: 	 20100.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 400.00000000 	 DomOptimalPoints: 	 0 	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	0	1554725750
161.831604	200.000000	2376	0	3970	0.000000 	 PFSize: 	 201 	 HypVol: 	 20100.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 400.00000000 	 DomOptimalPoints: 	 0 	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	0	1554725755
182.502182	200.000000	798	0	4790	1.000000 	 PFSize: 	 201 	 HypVol: 	 20100.00000000 	 IGD: 	 0.00000000 	 GD: 	 0.00000000 	 MaxSpread: 	 400.00000000 	 DomOptimalPoints: 	 0 	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	0	1554725760
